user_id,user_type,first_seen_date,country,lifetime_orders
U01523,new,2025-03-02,ZA,0
U01524,new,2025-04-05,DE,0
U01525,new,2025-08-04,CA,0
U01526,new,2025-05-14,CL,0
U01527,new,2025-04-18,US,0
U01528,new,2025-02-26,AU,0
U01529,returning,2025-05-26,TH,6
U01530,new,2025-11-12,AU,0
U01531,new,2025-01-07,CN,0
U01532,new,2025-11-04,BR,0
U01533,returning,2025-01-31,MX,7
U01534,new,2025-02-02,US,0
U01535,new,2025-03-25,CA,0
U01536,new,2025-09-13,FR,0
U01537,new,2025-05-26,IN,0
U01538,returning,2025-05-15,AU,3
U01539,new,2025-09-07,SG,0
U01540,new,2025-06-04,CN,0
U01541,returning,2025-07-12,DE,1
U01542,new,2025-05-14,ZA,0
U01543,new,2025-06-11,AR,0
U01544,new,2025-06-03,IT,0
U01545,returning,2025-11-14,JP,6
U01546,new,2025-07-25,CA,0
U01547,returning,2025-05-28,CN,4
U01548,new,2025-07-25,JP,0
U01549,new,2025-01-26,GB,0
U01550,new,2025-08-24,SG,0
U01551,returning,2025-06-24,TH,4
U01552,new,2025-10-15,JP,0
U01553,returning,2025-01-15,CN,12
U01554,returning,2025-05-04,US,12
U01555,new,2025-11-28,ZA,0
U01556,new,2025-11-16,AE,0
U01557,new,2025-11-19,TH,0
U01558,new,2025-11-15,US,0
U01559,returning,2025-05-25,AE,11
U01560,returning,2025-11-13,CO,7
U01561,new,2025-06-25,FR,0
U01562,new,2025-10-27,TH,0
U01563,returning,2025-03-23,DE,5
U01564,new,2025-12-02,CN,0
U01565,returning,2025-03-07,GB,6
U01566,new,2025-03-20,TH,0
U01567,returning,2025-03-20,IN,3
U01568,new,2025-07-17,CN,0
U01569,new,2025-01-23,TH,0
U01570,new,2025-10-31,SG,0
U01571,new,2025-06-05,CN,0
U01572,new,2025-07-04,US,0
U01573,returning,2025-01-26,CA,11
U01574,returning,2025-05-30,AU,12
U01575,new,2025-12-06,CA,0
U01576,new,2025-08-07,IN,0
U01577,new,2025-02-28,MX,0
U01578,new,2025-07-26,IT,0
U01579,new,2025-07-05,TH,0
U01580,new,2025-11-09,CN,0
U01581,new,2025-03-12,AU,0
U01582,new,2025-04-17,CO,0
U01583,new,2025-09-15,AE,0
U01584,new,2025-10-14,CA,0
U01585,returning,2025-01-30,IN,6
U01586,new,2025-04-30,SG,0
U01587,returning,2025-09-09,JP,8
U01588,new,2025-11-07,US,0
U01589,new,2025-07-06,DE,0
U01590,returning,2025-03-23,ZA,8
U01591,returning,2025-06-27,SG,8
U01592,returning,2025-11-04,IT,6
U01593,new,2025-08-12,TH,0
U01594,new,2025-03-14,AU,0
U01595,returning,2025-09-08,AE,5
U01596,new,2025-05-27,IT,0
U01597,new,2025-03-20,GB,0
U01598,new,2025-02-17,FR,0
U01599,new,2025-02-21,MX,0
U01600,returning,2025-01-21,CN,8
U01601,new,2025-02-06,JP,0
U01602,new,2025-03-22,CN,0
U01603,new,2025-12-19,TH,0
U01604,new,2025-02-24,ZA,0
U01605,new,2025-01-30,JP,0
U01606,new,2025-01-11,GB,0
U01607,new,2025-08-18,GB,0
U01608,returning,2025-12-18,JP,9
U01609,new,2025-10-01,MX,0
U01610,new,2025-08-15,IT,0
U01611,returning,2025-01-07,AU,2
U01612,returning,2025-07-27,ZA,3
U01613,new,2025-07-12,FR,0
U01614,new,2025-07-06,US,0
U01615,new,2025-12-29,CA,0
U01616,returning,2025-10-01,AE,11
U01617,returning,2025-10-20,DE,10
U01618,returning,2025-03-18,TH,2
U01619,new,2025-01-30,JP,0
U01620,returning,2025-06-10,AE,5
U01621,new,2025-11-27,GB,0
U01622,new,2025-10-21,SG,0
U01623,new,2025-02-11,JP,0
U01624,returning,2025-12-17,JP,3
U01625,new,2025-11-16,AU,0
U01626,returning,2025-04-05,DE,9
U01627,new,2025-09-13,ZA,0
U01628,new,2025-06-23,IN,0
U01629,new,2025-06-01,CN,0
U01630,new,2025-05-14,IN,0
U01631,returning,2025-07-11,SG,4
U01632,new,2025-10-13,GB,0
U01633,returning,2025-06-26,IN,5
U01634,returning,2025-07-26,JP,12
U01635,returning,2025-07-19,IN,11
U01636,new,2025-03-17,TH,0
U01637,new,2025-03-02,BR,0
U01638,new,2025-11-19,CN,0
U01639,returning,2025-12-06,CA,2
U01640,returning,2025-10-14,SG,12
U01641,new,2025-10-13,AE,0
U01642,returning,2025-02-19,ZA,2
U01643,new,2025-12-07,JP,0
U01644,new,2025-01-21,AU,0
U01645,new,2025-11-21,IT,0
U01646,returning,2025-08-15,SG,1
U01647,new,2025-05-20,AU,0
U01648,returning,2025-01-28,AU,9
U01649,returning,2025-05-29,IN,11
U01650,returning,2025-04-28,AU,1
U01651,new,2025-02-25,CA,0
U01652,new,2025-05-20,AU,0
U01653,new,2025-06-03,TH,0
U01654,new,2025-08-15,DE,0
U01655,new,2025-09-13,FR,0
U01656,returning,2025-04-14,SG,10
U01657,new,2025-11-04,FR,0
U01658,new,2025-07-09,TH,0
U01659,new,2025-05-26,GB,0
U01660,new,2025-11-06,IT,0
U01661,new,2025-08-09,CN,0
U01662,new,2025-01-19,SG,0
U01663,returning,2025-01-19,TH,10
U01664,new,2025-03-04,AE,0
U01665,returning,2025-04-27,AU,7
U01666,returning,2025-04-07,AE,10
U01667,new,2025-01-25,TH,0
U01668,returning,2025-07-28,AE,4
U01669,new,2025-12-09,GB,0
U01670,returning,2025-09-11,GB,1
U01671,new,2025-06-13,TH,0
U01672,returning,2025-03-01,ZA,9
U01673,returning,2025-12-04,FR,5
U01674,returning,2025-12-29,CA,9
U01675,returning,2025-09-19,GB,9
U01676,new,2025-07-31,AU,0
U01677,new,2025-09-15,IN,0
U01678,new,2025-10-23,FR,0
U01679,new,2025-08-24,CN,0
U01680,returning,2025-08-06,JP,8
U01681,new,2025-07-18,IN,0
U01682,returning,2025-11-01,FR,11
U01683,new,2025-12-29,AU,0
U01684,returning,2025-04-22,IT,3
U01685,new,2025-05-26,IN,0
U01686,returning,2025-10-04,US,6
U01687,returning,2025-10-27,TH,7
U01688,new,2025-06-21,TH,0
U01689,new,2025-04-04,JP,0
U01690,returning,2025-01-06,CA,4
U01691,new,2025-09-06,ZA,0
U01692,new,2025-04-20,FR,0
U01693,new,2025-03-21,IN,0
U01694,new,2025-01-24,ZA,0
U01695,new,2025-07-04,CN,0
U01696,new,2025-11-26,AE,0
U01697,new,2025-06-12,IN,0
U01698,new,2025-12-11,TH,0
U01699,returning,2025-05-23,ZA,10
U01700,new,2025-12-23,IT,0
U01701,returning,2025-05-11,CN,12
U01702,new,2025-11-23,AE,0
U01703,new,2025-07-25,TH,0
U01704,new,2025-03-13,IT,0
U01705,new,2025-05-27,SG,0
U01706,new,2025-03-14,AU,0
U01707,new,2025-06-08,MX,0
U01708,new,2025-01-03,JP,0
U01709,new,2025-02-08,IN,0
U01710,returning,2025-06-02,BR,5
U01711,new,2025-08-06,CA,0
U01712,new,2025-11-04,FR,0
U01713,returning,2025-06-08,IN,3
U01714,new,2025-12-22,AU,0
U01715,new,2025-07-19,AU,0
U01716,returning,2025-10-06,SG,8
U01717,new,2025-02-19,CA,0
U01718,returning,2025-05-11,SG,9
U01719,returning,2025-01-13,FR,9
U01720,new,2025-06-30,IT,0
U01721,new,2025-11-17,ZA,0
U01722,new,2025-05-23,CA,0
U01723,new,2025-11-08,AU,0
U01724,new,2025-08-30,SG,0
U01725,returning,2025-05-23,CN,2
U01726,new,2025-03-06,CA,0
U01727,new,2025-06-10,TH,0
U01728,returning,2025-04-08,CA,7
U01729,returning,2025-11-22,AR,6
U01730,new,2025-06-13,ZA,0
U01731,new,2025-07-27,SG,0
U01732,new,2025-07-12,FR,0
U01733,new,2025-09-10,MX,0
U01734,new,2025-07-15,TH,0
U01735,new,2025-10-07,DE,0
U01736,returning,2025-11-23,CN,9
U01737,new,2025-04-15,CO,0
U01738,new,2025-02-11,US,0
U01739,new,2025-11-04,FR,0
U01740,new,2025-04-05,MX,0
U01741,returning,2025-04-15,DE,1
U01742,returning,2025-09-24,GB,11
U01743,returning,2025-07-07,CN,4
U01744,new,2025-07-06,AU,0
U01745,new,2025-02-05,JP,0
U01746,new,2025-10-18,CL,0
U01747,new,2025-09-03,IN,0
U01748,new,2025-11-10,CA,0
U01749,returning,2025-10-19,CL,10
U01750,new,2025-08-23,SG,0
U01751,new,2025-09-22,IT,0
U01752,new,2025-10-05,CN,0
U01753,new,2025-02-27,IT,0
U01754,new,2025-10-15,CA,0
U01755,returning,2025-01-31,US,11
U01756,returning,2025-11-24,SG,3
U01757,returning,2025-10-03,AU,9
U01758,new,2025-02-14,CN,0
U01759,new,2025-04-24,CL,0
U01760,new,2025-05-09,IT,0
U01761,new,2025-03-19,IT,0
U01762,returning,2025-03-11,GB,3
U01763,new,2025-05-17,DE,0
U01764,new,2025-01-18,IT,0
U01765,new,2025-03-18,ZA,0
U01766,new,2025-02-06,BR,0
U01767,returning,2025-02-10,AR,8
U01768,new,2025-02-16,FR,0
U01769,new,2025-07-20,AU,0
U01770,new,2025-02-14,TH,0
U01771,new,2025-07-24,GB,0
U01772,returning,2025-10-16,AU,3
U01773,returning,2025-05-21,IN,3
U01774,returning,2025-11-28,DE,10
U01775,returning,2025-05-06,SG,10
U01776,new,2025-05-20,IT,0
U01777,returning,2025-02-12,AE,11
U01778,new,2025-07-30,SG,0
U01779,new,2025-08-14,CL,0
U01780,returning,2025-03-05,US,3
U01781,new,2025-12-04,TH,0
U01782,returning,2025-07-05,JP,12
U01783,new,2025-04-17,JP,0
U01784,new,2025-11-25,TH,0
U01785,returning,2025-07-27,AE,12
U01786,returning,2025-05-10,AU,8
U01787,new,2025-05-15,MX,0
U01788,new,2025-12-13,ZA,0
U01789,new,2025-12-03,AU,0
U01790,new,2025-06-27,CN,0
U01791,new,2025-08-08,AU,0
U01792,returning,2025-11-23,IT,6
U01793,new,2025-02-05,SG,0
U01794,returning,2025-11-16,TH,1
U01795,new,2025-02-21,SG,0
U01796,new,2025-03-03,IT,0
U01797,returning,2025-04-17,AR,4
U01798,new,2025-06-19,TH,0
U01799,new,2025-05-10,CA,0
U01800,new,2025-03-10,JP,0
U01801,returning,2025-03-24,US,8
U01802,returning,2025-12-11,GB,4
U01803,new,2025-05-16,FR,0
U01804,new,2025-03-15,SG,0
U01805,new,2025-02-02,SG,0
U01806,returning,2025-09-27,ZA,2
U01807,returning,2025-07-21,AE,5
U01808,new,2025-02-26,SG,0
U01809,new,2025-05-03,TH,0
U01810,new,2025-04-20,TH,0
U01811,returning,2025-10-16,ZA,6
U01812,returning,2025-12-01,US,4
U01813,new,2025-05-16,US,0
U01814,new,2025-11-10,ZA,0
U01815,new,2025-07-10,JP,0
U01816,returning,2025-01-01,GB,1
U01817,new,2025-11-19,FR,0
U01818,returning,2025-04-18,MX,11
U01819,new,2025-02-05,AU,0
U01820,new,2025-10-05,IN,0
U01821,new,2025-12-12,JP,0
U01822,new,2025-08-28,JP,0
U01823,new,2025-01-04,AR,0
U01824,returning,2025-05-22,AR,4
U01825,new,2025-05-22,FR,0
U01826,new,2025-04-08,AU,0
U01827,new,2025-04-09,DE,0
U01828,returning,2025-02-23,FR,9
U01829,returning,2025-10-12,IN,6
U01830,new,2025-06-29,SG,0
U01831,returning,2025-06-25,MX,7
U01832,new,2025-08-10,CA,0
U01833,new,2025-06-17,JP,0
U01834,returning,2025-06-06,BR,8
U01835,returning,2025-07-12,BR,8
U01836,returning,2025-01-19,GB,1
U01837,new,2025-03-01,TH,0
U01838,new,2025-12-06,CN,0
U01839,returning,2025-02-12,GB,1
U01840,new,2025-02-04,AR,0
U01841,new,2025-07-14,BR,0
U01842,new,2025-11-29,DE,0
U01843,new,2025-07-17,GB,0
U01844,new,2025-11-14,CA,0
U01845,returning,2025-03-22,BR,11
U01846,new,2025-01-19,DE,0
U01847,new,2025-06-18,SG,0
U01848,new,2025-08-09,SG,0
U01849,returning,2025-08-25,CN,6
U01850,new,2025-01-30,CA,0
U01851,new,2025-02-27,FR,0
U01852,returning,2025-10-17,MX,2
U01853,returning,2025-07-15,BR,12
U01854,returning,2025-11-21,ZA,9
U01855,returning,2025-03-09,US,11
U01856,new,2025-01-27,TH,0
U01857,returning,2025-10-21,CN,5
U01858,new,2025-07-06,IT,0
U01859,returning,2025-07-27,BR,12
U01860,returning,2025-01-31,IN,5
U01861,returning,2025-01-09,CA,10
U01862,returning,2025-01-27,BR,9
U01863,new,2025-06-15,CO,0
U01864,new,2025-10-27,CA,0
U01865,returning,2025-03-03,JP,10
U01866,returning,2025-01-04,IT,3
U01867,new,2025-11-19,SG,0
U01868,new,2025-07-27,DE,0
U01869,new,2025-03-21,CN,0
U01870,returning,2025-06-23,CO,7
U01871,returning,2025-02-06,JP,11
U01872,new,2025-07-17,CA,0
U01873,new,2025-10-28,CN,0
U01874,returning,2025-01-23,TH,7
U01875,returning,2025-01-07,AU,6
U01876,new,2025-01-16,SG,0
U01877,new,2025-04-07,DE,0
U01878,new,2025-11-15,DE,0
U01879,new,2025-02-05,ZA,0
U01880,new,2025-01-23,IT,0
U01881,returning,2025-05-30,ZA,10
U01882,returning,2025-04-16,DE,11
U01883,new,2025-06-30,TH,0
U01884,returning,2025-12-23,SG,2
U01885,new,2025-06-30,CO,0
U01886,new,2025-07-27,MX,0
U01887,new,2025-10-01,DE,0
U01888,new,2025-09-14,TH,0
U01889,returning,2025-07-11,GB,9
U01890,returning,2025-04-28,JP,5
U01891,new,2025-09-25,SG,0
U01892,new,2025-09-08,BR,0
U01893,returning,2025-10-23,MX,7
U01894,new,2025-10-14,TH,0
U01895,new,2025-11-23,JP,0
U01896,returning,2025-08-03,AU,4
U01897,new,2025-11-11,ZA,0
U01898,new,2025-04-17,US,0
U01899,new,2025-03-31,TH,0
U01900,returning,2025-04-07,SG,9
U01901,new,2025-12-13,FR,0
U01902,new,2025-01-28,DE,0
U01903,returning,2025-07-13,US,7
U01904,new,2025-02-19,IN,0
U01905,returning,2025-10-26,IT,6
U01906,new,2025-03-02,US,0
U01907,returning,2025-06-23,FR,6
U01908,new,2025-10-15,ZA,0
U01909,new,2025-10-10,AU,0
U01910,new,2025-10-01,JP,0
U01911,new,2025-01-12,SG,0
U01912,returning,2025-02-16,AR,8
U01913,returning,2025-10-09,DE,8
U01914,new,2025-05-22,FR,0
U01915,new,2025-12-10,IT,0
U01916,returning,2025-06-05,DE,10
U01917,returning,2025-06-29,TH,1
U01918,new,2025-01-20,BR,0
U01919,new,2025-09-02,CN,0
U01920,new,2025-05-19,SG,0
U01921,returning,2025-02-23,MX,9
U01922,new,2025-08-09,US,0
U01923,new,2025-05-17,FR,0
U01924,new,2025-09-04,CN,0
U01925,returning,2025-04-03,CN,3
U01926,new,2025-09-01,US,0
U01927,new,2025-07-27,SG,0
U01928,new,2025-05-06,IN,0
U01929,new,2025-09-24,IN,0
U01930,new,2025-06-27,IN,0
U01931,new,2025-01-19,TH,0
U01932,new,2025-03-15,CA,0
U01933,new,2025-05-21,SG,0
U01934,new,2025-05-10,GB,0
U01935,returning,2025-08-10,CO,8
U01936,returning,2025-06-20,JP,3
U01937,new,2025-04-19,TH,0
U01938,returning,2025-04-06,ZA,4
U01939,new,2025-06-01,JP,0
U01940,new,2025-10-11,TH,0
U01941,new,2025-09-21,AU,0
U01942,new,2025-02-26,AU,0
U01943,returning,2025-10-23,IN,2
U01944,returning,2025-08-26,US,9
U01945,returning,2025-12-06,CN,11
U01946,new,2025-02-07,ZA,0
U01947,new,2025-04-30,GB,0
U01948,new,2025-06-25,FR,0
U01949,new,2025-03-24,AU,0
U01950,new,2025-11-10,US,0
U01951,new,2025-01-02,AE,0
U01952,new,2025-04-12,JP,0
U01953,new,2025-10-30,SG,0
U01954,returning,2025-08-09,US,5
U01955,returning,2025-11-20,AU,4
U01956,returning,2025-10-11,TH,3
U01957,new,2025-08-15,JP,0
U01958,new,2025-05-16,IN,0
U01959,new,2025-04-14,IN,0
U01960,returning,2025-10-18,CO,3
U01961,new,2025-05-23,JP,0
U01962,new,2025-11-16,SG,0
U01963,returning,2025-09-10,CO,3
U01964,new,2025-05-16,IN,0
U01965,new,2025-07-07,IT,0
U01966,new,2025-12-19,GB,0
U01967,new,2025-06-03,AU,0
U01968,new,2025-12-05,TH,0
U01969,new,2025-06-13,IN,0
U01970,new,2025-04-19,JP,0
U01971,new,2025-06-24,DE,0
U01972,returning,2025-09-03,CN,6
U01973,new,2025-06-18,CA,0
U01974,new,2025-11-21,SG,0
U01975,new,2025-06-24,JP,0
U01976,returning,2025-09-09,SG,10
U01977,new,2025-12-18,AE,0
U01978,new,2025-07-22,AU,0
U01979,returning,2025-11-12,ZA,12
U01980,returning,2025-01-01,US,2
U01981,new,2025-02-03,DE,0
U01982,returning,2025-07-14,JP,11
U01983,new,2025-10-19,MX,0
U01984,new,2025-10-23,AU,0
U01985,new,2025-12-13,AU,0
U01986,new,2025-08-08,IT,0
U01987,returning,2025-05-05,SG,4
U01988,new,2025-01-10,JP,0
U01989,new,2025-10-22,GB,0
U01990,returning,2025-01-05,US,7
U01991,returning,2025-05-06,CO,6
U01992,new,2025-05-17,FR,0
U01993,new,2025-02-20,FR,0
U01994,new,2025-12-30,CA,0
U01995,returning,2025-11-22,MX,12
U01996,returning,2025-12-23,CN,2
U01997,returning,2025-08-23,IN,8
U01998,new,2025-09-13,BR,0
U01999,new,2025-10-17,TH,0
U02000,new,2025-03-27,CN,0
U02001,new,2025-02-24,US,0
U02002,new,2025-04-06,DE,0
U02003,returning,2025-05-30,AU,11
U02004,new,2025-11-06,ZA,0
U02005,new,2025-08-07,TH,0
U02006,returning,2025-09-02,TH,8
U02007,new,2025-07-31,JP,0
U02008,returning,2025-10-31,US,8
U02009,new,2025-12-08,FR,0
U02010,new,2025-09-01,DE,0
U02011,new,2025-06-01,FR,0
U02012,new,2025-02-08,ZA,0
U02013,returning,2025-02-17,IT,4
U02014,new,2025-05-12,DE,0
U02015,new,2025-11-30,JP,0
U02016,new,2025-11-06,AU,0
U02017,new,2025-04-21,FR,0
U02018,returning,2025-03-02,CA,10
U02019,new,2025-04-02,TH,0
U02020,returning,2025-12-24,AE,3
U02021,returning,2025-02-12,CN,11
U02022,new,2025-04-13,AU,0
U02023,returning,2025-03-13,CO,7
U02024,new,2025-08-31,ZA,0
U02025,new,2025-10-20,CN,0
U02026,new,2025-08-05,JP,0
U02027,returning,2025-05-27,US,1
U02028,returning,2026-01-01,CL,4
U02029,new,2025-02-21,TH,0
U02030,returning,2025-07-05,GB,1
U02031,new,2025-08-31,IN,0
U02032,new,2025-03-15,IT,0
U02033,new,2025-06-02,CN,0
U02034,returning,2025-09-28,CN,3
U02035,new,2025-01-26,SG,0
U02036,new,2025-01-24,AU,0
U02037,new,2025-11-19,IT,0
U02038,new,2025-04-08,SG,0
U02039,new,2025-07-01,JP,0
U02040,new,2025-11-28,IN,0
U02041,returning,2025-04-07,ZA,10
U02042,new,2025-03-29,SG,0
U02043,new,2025-04-17,IN,0
U02044,new,2025-04-17,GB,0
U02045,returning,2025-03-24,MX,10
U02046,returning,2025-12-22,TH,3
U02047,new,2025-06-16,AE,0
U02048,returning,2025-05-06,US,3
U02049,new,2025-12-10,DE,0
U02050,new,2025-02-10,JP,0
U02051,new,2025-06-17,AU,0
U02052,new,2025-06-24,JP,0
U02053,new,2025-08-25,MX,0
U02054,returning,2025-12-24,JP,11
U02055,returning,2025-07-03,JP,9
U02056,returning,2025-11-28,GB,1
U02057,new,2025-07-09,ZA,0
U02058,new,2025-08-31,FR,0
U02059,returning,2025-01-30,AU,10
U02060,new,2025-02-14,BR,0
U02061,new,2025-11-09,CO,0
U02062,new,2025-03-10,JP,0
U02063,returning,2025-07-15,IN,3
U02064,new,2025-10-25,ZA,0
U02065,new,2025-12-10,GB,0
U02066,returning,2025-07-05,CN,1
U02067,new,2025-03-28,US,0
U02068,new,2025-07-12,JP,0
U02069,new,2025-02-06,GB,0
U02070,new,2025-10-04,DE,0
U02071,returning,2025-01-16,TH,3
U02072,new,2025-05-09,SG,0
U02073,new,2025-01-10,CN,0
U02074,returning,2025-05-01,CA,5
U02075,returning,2025-02-12,JP,3
U02076,returning,2025-09-30,DE,9
U02077,new,2025-10-24,CN,0
U02078,new,2025-11-30,IN,0
U02079,returning,2025-05-12,CN,7
U02080,returning,2025-12-14,AE,10
U02081,new,2025-08-04,TH,0
U02082,new,2025-09-20,ZA,0
U02083,new,2025-12-10,SG,0
U02084,returning,2025-09-21,JP,10
U02085,new,2025-12-11,IN,0
U02086,new,2025-07-24,US,0
U02087,new,2025-07-27,IN,0
U02088,returning,2025-04-13,CN,11
U02089,returning,2025-06-12,IT,1
U02090,new,2025-03-29,CA,0
U02091,returning,2025-05-04,CA,12
U02092,returning,2025-08-25,MX,12
U02093,new,2025-12-14,IN,0
U02094,new,2025-02-04,GB,0
U02095,new,2025-09-26,TH,0
U02096,returning,2025-08-08,CN,11
U02097,new,2025-07-03,AU,0
U02098,new,2025-12-08,US,0
U02099,returning,2025-01-31,FR,5
U02100,new,2025-07-16,AU,0
U02101,returning,2025-08-15,US,2
U02102,new,2025-10-30,DE,0
U02103,new,2025-06-27,CO,0
U02104,returning,2025-05-23,CN,4
U02105,returning,2025-06-11,IT,8
U02106,new,2025-05-21,CA,0
U02107,returning,2025-06-18,US,10
U02108,returning,2025-07-12,FR,8
U02109,new,2025-09-28,AU,0
U02110,returning,2025-04-22,SG,8
U02111,new,2025-01-12,AE,0
U02112,new,2025-04-22,BR,0
U02113,new,2025-06-27,SG,0
U02114,returning,2025-04-11,DE,3
U02115,returning,2025-08-18,JP,4
U02116,new,2025-11-20,BR,0
U02117,new,2025-05-29,ZA,0
U02118,new,2025-11-22,CA,0
U02119,new,2025-05-26,IN,0
U02120,returning,2025-02-27,CN,7
U02121,returning,2025-10-01,BR,10
U02122,new,2025-03-28,GB,0
U02123,returning,2025-08-04,JP,3
U02124,new,2025-07-21,AU,0
U02125,returning,2025-11-10,SG,10
U02126,returning,2025-11-22,JP,3
U02127,new,2025-07-18,CA,0
U02128,new,2025-01-28,IT,0
U02129,returning,2025-08-03,TH,10
U02130,new,2025-07-29,CO,0
U02131,new,2025-05-18,IT,0
U02132,new,2025-02-27,SG,0
U02133,new,2025-05-28,IN,0
U02134,new,2025-10-08,DE,0
U02135,returning,2025-01-13,JP,11
U02136,returning,2025-05-19,AE,9
U02137,new,2025-07-06,AU,0
U02138,returning,2025-05-18,CN,5
U02139,new,2025-12-11,IN,0
U02140,returning,2025-07-05,GB,3
U02141,returning,2025-02-21,CO,12
U02142,new,2025-05-24,GB,0
U02143,returning,2025-08-14,ZA,11
U02144,new,2025-02-08,IT,0
U02145,new,2025-12-03,MX,0
U02146,returning,2025-11-24,AE,6
U02147,new,2025-01-23,AE,0
U02148,new,2025-02-09,FR,0
U02149,new,2025-06-08,SG,0
U02150,returning,2025-06-29,CN,8
U02151,new,2025-04-14,ZA,0
U02152,new,2025-01-19,CA,0
U02153,returning,2025-10-12,AR,10
U02154,returning,2025-12-17,AU,10
U02155,new,2025-10-20,IT,0
U02156,new,2025-02-24,AU,0
U02157,new,2025-01-19,JP,0
U02158,new,2025-05-22,SG,0
U02159,new,2025-12-15,TH,0
U02160,returning,2025-10-29,CN,2
U02161,returning,2025-11-28,AE,4
U02162,new,2025-09-03,SG,0
U02163,new,2025-02-05,CN,0
U02164,returning,2025-06-28,IN,7
U02165,new,2025-06-30,AE,0
U02166,returning,2025-06-19,US,7
U02167,new,2025-03-17,AU,0
U02168,new,2025-12-16,SG,0
U02169,returning,2025-02-26,IT,3
U02170,new,2025-10-15,FR,0
U02171,returning,2025-01-19,JP,2
U02172,new,2025-05-16,AU,0
U02173,new,2025-06-26,TH,0
U02174,returning,2025-06-25,AE,1
U02175,new,2025-05-19,CA,0
U02176,returning,2025-11-23,JP,4
U02177,new,2025-03-14,CL,0
U02178,new,2025-10-23,ZA,0
U02179,returning,2025-04-05,FR,9
U02180,new,2025-06-28,JP,0
U02181,new,2025-06-12,FR,0
U02182,new,2025-07-25,SG,0
U02183,new,2025-02-03,ZA,0
U02184,new,2025-08-12,ZA,0
U02185,returning,2025-08-27,FR,9
U02186,returning,2025-11-04,MX,11
U02187,returning,2025-12-19,CN,7
U02188,returning,2025-09-28,TH,3
U02189,returning,2025-04-21,JP,10
U02190,returning,2025-04-11,CN,2
U02191,new,2025-06-17,CN,0
U02192,returning,2025-03-20,JP,3
U02193,returning,2025-11-02,JP,8
U02194,new,2025-08-20,DE,0
U02195,new,2025-08-21,AU,0
U02196,new,2025-01-06,JP,0
U02197,new,2025-05-18,GB,0
U02198,returning,2025-09-14,ZA,10
U02199,new,2025-02-22,MX,0
U02200,new,2025-08-08,CO,0
U02201,returning,2025-01-11,TH,10
U02202,new,2025-04-25,GB,0
U02203,new,2025-09-21,JP,0
U02204,new,2025-10-31,GB,0
U02205,returning,2025-10-24,MX,1
U02206,returning,2025-11-25,DE,9
U02207,new,2025-05-15,FR,0
U02208,returning,2025-10-05,SG,9
U02209,new,2025-01-01,TH,0
U02210,returning,2025-05-19,ZA,2
U02211,returning,2025-11-18,SG,2
U02212,returning,2025-01-17,DE,8
U02213,new,2025-07-22,IT,0
U02214,returning,2025-01-25,JP,11
U02215,returning,2025-07-08,GB,3
U02216,new,2025-01-03,CN,0
U02217,returning,2025-11-29,CN,10
U02218,new,2025-03-26,AE,0
U02219,returning,2025-03-30,MX,9
U02220,new,2025-08-06,BR,0
U02221,returning,2025-08-01,CO,1
U02222,new,2025-10-13,FR,0
U02223,new,2025-01-02,GB,0
U02224,new,2025-01-03,IT,0
U02225,new,2025-01-08,AU,0
U02226,new,2025-02-09,AR,0
U02227,new,2025-10-04,AU,0
U02228,new,2025-06-30,GB,0
U02229,new,2025-04-16,CO,0
U02230,new,2025-09-09,SG,0
U02231,returning,2025-10-31,US,11
U02232,new,2025-09-21,SG,0
U02233,returning,2025-10-22,US,11
U02234,returning,2025-09-02,JP,7
U02235,returning,2025-04-24,TH,9
U02236,new,2025-12-19,JP,0
U02237,returning,2025-07-01,CN,7
U02238,new,2025-03-24,AU,0
U02239,new,2025-03-14,IN,0
U02240,new,2025-06-27,SG,0
U02241,returning,2025-05-07,AU,6
U02242,new,2025-03-25,BR,0
U02243,new,2025-10-27,GB,0
U02244,returning,2025-02-22,JP,1
U02245,returning,2025-11-18,IT,12
U02246,new,2025-11-29,US,0
U02247,new,2025-07-27,IN,0
U02248,returning,2025-06-12,AU,9
U02249,new,2025-05-01,DE,0
U02250,new,2025-04-07,AU,0
U02251,new,2025-06-05,AU,0
U02252,returning,2025-06-06,BR,7
U02253,returning,2025-03-13,IT,4
U02254,returning,2025-11-25,BR,8
U02255,returning,2025-10-29,TH,7
U02256,new,2025-07-23,CN,0
U02257,new,2025-02-07,US,0
U02258,new,2025-11-25,US,0
U02259,new,2025-05-16,AE,0
U02260,new,2025-05-08,SG,0
U02261,returning,2025-01-18,FR,6
U02262,new,2025-04-12,DE,0
U02263,returning,2025-07-09,IN,10
U02264,new,2025-10-28,US,0
U02265,new,2025-03-25,ZA,0
U02266,new,2025-02-08,CA,0
U02267,new,2025-03-07,DE,0
U02268,returning,2025-09-30,TH,12
U02269,new,2025-10-27,JP,0
U02270,new,2025-05-25,TH,0
U02271,new,2025-04-19,TH,0
U02272,new,2025-12-04,AR,0
U02273,new,2025-10-30,IN,0
U02274,returning,2025-04-11,US,12
U02275,returning,2025-10-15,SG,10
U02276,new,2025-07-30,AU,0
U02277,returning,2025-10-09,IT,2
U02278,new,2025-10-11,CA,0
U02279,new,2025-07-20,AE,0
U02280,new,2025-01-03,CN,0
U02281,new,2025-09-08,CN,0
U02282,new,2025-07-08,US,0
U02283,new,2025-04-11,GB,0
